"Name","CtrlIndex","Method","Class","Superclass","Parameters"
"openWeAppProfile","0x28a","< Application, Lpu0/c, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lpu0/c>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""ExptCheckSum"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""ExptType"":""Int"",""BucketSrc"":""Long"",""StartTime"":""Long"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"readFile","0xe9","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/file/h, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/file/l1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"openTextStateMessage","0x404","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/h9, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/h9>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""ExptCheckSum"":""String"",""EndTime"":""Long"",""data"":""JSONObject"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"pauseDownloadTask","0x1bb","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/appdownload/f1, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/appdownload/f1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""downloadId"":""Long""}"
"openChannelsOrderCenter","0x4b1","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/finder/d0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/finder/d0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"logInJava","0xfffffffe","< Application, Lhc/c, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lhc/c>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"setBackgroundColor","0x1c5","< Application, Lzt0/u, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lzt0/i0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"shareSpecificWxapp","0x4a6","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/profile/v, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/profile/v>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""username"":""String""}"
"showDatePickerView","0x54","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/picker/a, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/picker/n>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""mode"":""String"",""current"":""String"",""headerText"":""String"",""start"":""String"",""range"":""JSONObject"",""end"":""String"",""fields"":""String""}"
"returnTakeScreenshot","0xfffffffe","< Application, Lcom/tencent/mm/plugin/appbrand/screenshot/b0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/screenshot/b0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""url"":""String""}"
"openUrl","0xc9","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/i9, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/i9>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""pageOrientation"":""String"",""url"":""String""}"
"predownloadMiniProgramPackage","0x2a6","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/ha, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/ha>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""path"":""String"",""appId"":""String"",""moduleName"":""String"",""username"":""String""}"
"showKeyboard","0x1","< Application, Lcom/tencent/luggage/game/jsapi/keyboard/q, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/luggage/game/jsapi/keyboard/q>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""keyboardType"":""String"",""defaultValue"":""String"",""confirmType"":""String""}"
"reLaunch","0xaa","< Application, Lzt0/b0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lzt0/b0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""url"":""String""}"
"fetchFinderProfileFeed","0xfffffffe","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/finder/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/finder/g>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"restart","0xfffffffe","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/fb, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/fb>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""privateExtraData"":""String"",""url"":""String""}"
"setBackgroundAudioState","0xa0","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/audio/t1, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/w1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""src"":""String""}"
"writeNdefMessage","0x319","< Application, Lst0/f0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lst0/f0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"appendRuntimeContext","0xfffffffe","< Application, Ldu0/a, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Ldu0/a>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""data"":""String""}"
"cryptoExchangeKey","0x503","< Application, Lvs0/p, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lvs0/s>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""privateKey"":"""",""keyAlias"":""String"",""publicKey"":"""",""algorithm"":""String""}"
"uploadWeRunData","0x143","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/id, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/k3>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""step"":""Int""}"
"openVideoEditor","0x2c1","< Application, Lju0/k, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lju0/h>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""buttonOptions"":""JSONArray"",""sdkParmas"":""JSONObject"",""editType"":""Int"",""audioMix"":""Boolean"",""editorParmas"":""JSONObject"",""timeRange"":""JSONArray"",""toolBars"":""JSONArray""}"
"closeSplashAd","0x2ed","< Application, Lcom/tencent/mm/plugin/appbrand/ad/jsapi/d, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/ad/jsapi/d>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"shareGameLive","0x409","< Application, Lat0/k, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lat0/k>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""ExptCheckSum"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"addBLEPeripheralService","0x2d3","< Application, Les0/e, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Les0/e>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""descriptors"":""JSONArray"",""characteristics"":""JSONArray"",""read"":""Boolean"",""service"":""JSONObject"",""permission"":""JSONObject"",""value"":""String"",""serverId"":""Int"",""uuid"":""String"",""write"":""Boolean"",""properties"":""JSONObject""}"
"preloadSkylineView","0xfffffffe","< Application, Lqd/e, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lqd/e>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"operateXWebVideoBackground","0x333","< Application, Lkw0/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lkw0/g>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"openWeAppAuthManageList","0x486","< Application, Lpu0/a, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lpu0/a>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""ExptCheckSum"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"systemLog","0x41","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/zc, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/zc>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""message"":""String""}"
"getLocalLiveInfo","0x516","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/finder/r, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/finder/r>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"getSkylineInfo","0xfffffffe","< Application, Lqd/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lqd/b>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"insertXWebLivePlayer","0x231","< Application, Lcom/tencent/mm/plugin/appbrand/extendplugin/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Ldw0/e>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"writeBLECharacteristicValue","0xb8","< Application, Lds0/m0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lds0/m0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""characteristicId"":""String"",""deviceId"":""String"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""writeType"":""String"",""ExptType"":""Int"",""ExptId"":""Int"",""ExptSequence"":""Int"",""serviceId"":""String"",""value"":""String"",""Key"":""String""}"
"deleteTrafficCard","0x3e6","< Application, Lnu0/c, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lnu0/f>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""deviceType"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""deviceData"":""JSONObject"",""StartTime"":""Long"",""BucketSrc"":""Long"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String""}"
"operateSmStorage","0x4ba","< Application, Llu0/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Llu0/i>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"openDocument","0x63","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/file/f1, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/file/f1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""filePath"":""String"",""StartTime"":""Long"",""BucketSrc"":""Long"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""showMenu"":""Boolean"",""ExptType"":""Int"",""ExptId"":""Int"",""ExptSequence"":""Int"",""fileType"":""String"",""Key"":""String""}"
"startFacialEncryptionVerify","0x4ed","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/bio/face/d, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/bio/face/i>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""checkAliveType"":""Int"",""requestVerifyPreInfo"":""String""}"
"getInstallStateForNative","0x290","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/appdownload/g0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/appdownload/g0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""packageNameArray"":""JSONArray"",""packageName"":""String""}"
"bindGroup","0x36b","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/m3, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/m3>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""signature"":""String"",""groupId"":""String"",""nonceStr"":""String""}"
"addFileToFavorites","0x3be","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/d2, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/d2>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""fileName"":""String"",""filePath"":""String""}"
"setNavigateBackInterception","0x370","< Application, Lzt0/o0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lzt0/o0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""scopes"":""JSONArray""}"
"insertXWebLivePusher","0x234","< Application, Lcom/tencent/mm/plugin/appbrand/extendplugin/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lfw0/d>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"createBLEPeripheralServer","0x2d1","< Application, Les0/i, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Les0/i>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"refreshSession","0x76","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/bb, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/bb>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"openWCPayLQTSave","0x269","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/s9, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/s9>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""package"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""nonceStr"":""String"",""GroupId"":""Int"",""timeStamp"":""String"",""ExptCheckSum"":""String"",""paySign"":""String"",""ExptType"":""Int"",""signType"":""String"",""pay_channel"":""String"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String""}"
"issueTrafficCard","0x381","< Application, Lnu0/c, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lnu0/g>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""deviceType"":""String"",""Val"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""deviceData"":""JSONObject"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String""}"
"reportRealtimeAction","0x6c","< Application, Lhu0/q, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lhu0/r>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""actionData"":""String""}"
"openChannelsCreateContact","0x3d9","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/channels/q, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/channels/q>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""ExptCheckSum"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"updateShareMenuShareTicket","0xd2","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/share/v0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/share/v0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"disableLocationUpdate","0x24b","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/i, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/j>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"insertFinderWidget","0x50b","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/finder/s, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/finder/s>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"hasJoinVoIPChat","0x36d","< Application, Lyt0/h0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lyt0/v>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"fs_appendFile","0x1cd","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/file/h, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/file/w>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"updateShareMenuUpdatable","0x1d0","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/share/x0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/share/x0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"openChannelsActivity",,"< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/channels/mbjsapi/f, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/channels/mbjsapi/f>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""feedId"":""String"",""ExptType"":""Int"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String"",""nonceId"":""String""}"
"scanCode","0x94","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/scanner/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/scanner/g>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""ExptCheckSum"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""scanType"":""JSONArray"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"hideStatusBar","0x1d7","< Application, Lzt0/u, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lou0/b>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"createVestUser","0x3e4","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/auth/z1, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/auth/z1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""editAvatarInfo"":""JSONObject"",""avatarUrl"":""String"",""nickname"":""String"",""id"":""String""}"
"searchContacts","0x19e","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/contact/q0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/contact/q0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""phoneNumber"":""String""}"
"getStorageInfo","0x71","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/storage/s, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/storage/s>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"showLiveToast","0x4fb","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/finder/w0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/finder/w0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""toastContent"":""String"",""duration"":""Int"",""icon"":""String""}"
"addDownloadTask","0x1da","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/appdownload/q, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/appdownload/q>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""taskUrl"":""String"",""appId"":""String"",""taskName"":""String"",""packageName"":""String"",""fileMd5"":""String"",""fileType"":""String"",""extInfo"":""String""}"
"profile","0x1fc","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/profile/o, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/profile/o>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""BucketSrc"":""Long"",""StartTime"":""Long"",""tabType"":""String"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""profileReportInfo"":""String"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""username"":""String""}"
"saveWaid","0x2db","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/nb, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/nb>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"responseClientRequest","0xfffffffe","< Application, Lyc/c, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lyc/c>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""data"":"""",""support"":""Boolean""}"
"private_onWebPageUrlExposed","0x361","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/d8, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/d8>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""bizType"":""Int"",""urlList"":""String""}"
"webTransfer","0x450","< Application, Lqv0/c, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lqv0/d>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""reqBody"":""String"",""scope"":""String"",""header"":""JSONObject"",""reqUrl"":""String""}"
