"Name","CtrlIndex","Method","Class","Superclass","Parameters"
"requestPayment","0x39","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/pay/e1, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pay/e1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"getAppConfig","0x65","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/n5, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/n5>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""type"":""Int""}"
"openCTID","0x4b9","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/n8, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/n8>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""miniProgramID"":""String""}"
"shareGameLive","0x409","< Application, Lat0/k, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lat0/k>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""ExptCheckSum"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""type"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"shareFinderEndorsementToFriend","0xfffffffe","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/finder/h0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/finder/h0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""relativePath"":""String"",""appid"":""String"",""title"":""String"",""desc"":""String"",""scene"":""Int"",""sceneNote"":""String""}"
"launchApplication","0x1ab","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/x6, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/x6>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""operateDirectly"":""String"",""sourceInfo"":""String"",""alertType"":""String"",""signature"":""String"",""parameter"":""String"",""appId"":""String"",""schemeUrl"":""String"",""bizInfo"":""String"",""packageName"":""String"",""extInfo"":""String""}"
"getLastLocationCache","0x53e","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/y, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/y>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"setTabBarItem","0x1a2","< Application, Lzt0/j1, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lzt0/j1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""selectedIconPath"":""String"",""text"":""String"",""iconPath"":""String""}"
"operateUploadTask","0x111","< Application, Lpt0/f, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lpt0/f>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""uploadTaskId"":""String"",""operationType"":""String""}"
"getMapCenterLocation","0x90","< Application, Lit0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lit0/v>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""mapId"":""Int""}"
"openStickerIPView","0x4f6","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/emoji/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/emoji/g>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""title"":""String"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""iconUrl"":""String"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String"",""desc"":""String"",""setKey"":""String""}"
"addMapPolygons","0x1ec","< Application, Lit0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lit0/o>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""fillColor"":""String"",""polygons"":""String"",""level"":""String"",""latitude"":""String"",""mapId"":""Int"",""strokeColor"":""String"",""dashArray"":""String"",""longitude"":""String"",""points"":""String"",""zIndex"":""Int""}"
"startFacialEncryptionVerifyAndUploadVideo","0x4ee","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/bio/face/d, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/bio/face/j>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""checkAliveType"":""Int"",""requestVerifyPreInfo"":""String""}"
"navigateTo","0xe","< Application, Lzt0/r, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lzt0/r>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""singlePageData"":""JSONObject"",""url"":""String""}"
"private_openUrl","0x196","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/oa, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/oa>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""commonUxInfo"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""url"":""String"",""GroupId"":""Int"",""scene"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""isNativeStyle"":""Boolean"",""adInfo"":""String"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""adUxInfo"":""String""}"
"updateMapGroundOverlay","0x37b","< Application, Lit0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lit0/d2>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""visible"":""Boolean"",""latitude"":""Double"",""mapId"":""Int"",""opacity"":""Double"",""longitude"":""Double"",""zIndex"":""Int""}"
"makeBluetoothPair","0x32f","< Application, Lds0/p, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lds0/p>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""useOldImpl"":""Boolean"",""pin"":""String"",""forcePair"":""Boolean"",""deviceId"":""String"",""timeout"":""Long""}"
"stopVoice","0x23","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/audio/v2, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/v2>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""localId"":""String""}"
"updateXWebWebGLCanvas","0x253","< Application, Lcom/tencent/mm/plugin/appbrand/extendplugin/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lss0/d>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""canvasId"":""Int""}"
"insertFinderWidget","0x50b","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/finder/s, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/finder/s>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"operateRequestTask","0xf3","< Application, Lot0/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lot0/g>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""operationType"":""String"",""requestTaskId"":""String""}"
"navigateBack","0xf","< Application, Lzt0/p, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lzt0/p>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""singlePageData"":""JSONObject""}"
"getOAID","0x2c7","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/s5, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/s5>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""ExptCheckSum"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"splashAdAllViewLayoutStateChange","0x2f6","< Application, Lcom/tencent/mm/plugin/appbrand/ad/jsapi/v, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/ad/jsapi/v>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""state"":""Int""}"
"addMapGroundOverlay","0x379","< Application, Lit0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lit0/i>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""visible"":""Boolean"",""latitude"":""Double"",""mapId"":""Int"",""opacity"":""Double"",""longitude"":""Double"",""zIndex"":""Int""}"
"operateRealtimeData","0x28c","< Application, Lhu0/m, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lhu0/m>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"getBLEDeviceCharacteristics","0xb7","< Application, Lds0/f, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lds0/f>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""BucketSrc"":""Long"",""StartTime"":""Long"",""deviceId"":""String"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""ExptId"":""Int"",""ExptSequence"":""Int"",""serviceId"":""String"",""Key"":""String""}"
"getMapIndoorFloor","0x20d","< Application, Lit0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lit0/w>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""mapId"":""Int""}"
"disableLocationUpdate","0x24b","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/i, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/k>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"showDatePickerView","0x54","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/picker/a, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/picker/n>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""mode"":""String"",""current"":""String"",""headerText"":""String"",""start"":""String"",""range"":""JSONObject"",""end"":""String"",""fields"":""String""}"
"closeBluetoothAdapter","0xae","< Application, Lds0/c, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lds0/c>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"canvasToTempFilePath","0x64","< Application, Lqs0/i, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lqs0/i>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"exitGameLive","0x406","< Application, Lat0/c, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lat0/c>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"returnTakeScreenshot","0xfffffffe","< Application, Lcom/tencent/mm/plugin/appbrand/screenshot/b0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/screenshot/b0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""url"":""String""}"
"cryptoOperate","0x504","< Application, Lvs0/p, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lvs0/y>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""id"":""Int"",""type"":""String""}"
"setNavigationBarColor","0xc6","< Application, Lzt0/t0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lzt0/t0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""duration"":""Int"",""timingFunc"":""String"",""alpha"":""Double"",""animation"":""JSONObject""}"
"canvasToTempFilePath","0x64","< Application, Lhc/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lhc/g>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"privateEnterContact","0x226","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/contact/n0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/contact/n0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""rendererOptions"":""JSONObject"",""customButtonIconData"":""String"",""renderer"":""String"",""sessionFrom"":""String"",""singlePage"":""JSONObject"",""enableFullScreen"":""Boolean"",""businessId"":""String"",""skyline"":""JSONObject"",""title"":""String"",""sdkVersionBegin"":""String"",""navigationBarFit"":""String"",""sdkVersionEnd"":""String"",""homeButton"":""Boolean"",""androidVersionEnd"":""String"",""subTitle"":""String"",""navigationBarBackgroundColor"":""String"",""navigationBarTitleText"":""String"",""appId"":""String"",""showMessageCard"":""Boolean"",""backgroundColor"":""String"",""navigationStyle"":""String"",""resizable"":""Boolean"",""androidVersionBegin"":""String"",""enablePullDownRefresh"":""Boolean"",""disableABTest"":""Boolean"",""backgroundTextStyle"":""String"",""userName"":""String"",""visualEffectInBackground"":""String"",""sendMessageImg"":""String"",""sendMessageTitle"":""String"",""handleWebviewPreload"":""String"",""contactUsername"":""String"",""navigationBarRightButton"":""JSONObject"",""hide"":""Boolean"",""navigationBarBackgroundAlpha"":""Double"",""pageOrientation"":""String"",""backgroundColorContent"":""String"",""disableSwipeBack"":""Boolean"",""navigationBarTextStyle"":""String"",""page"":""JSONObject"",""sendMessagePath"":""String"",""window"":""JSONObject"",""headimgUrl"":""String""}"
"runInferenceSession","0x444","< Application, Lxr0/i, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lxr0/i>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""input"":""JSONObject"",""shape"":""JSONArray"",""data"":""Int"",""sessionId"":""Int"",""type"":""String""}"
"mkdir","0x176","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/file/h, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/file/z0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"addPhoneCalendar","0x390","< Application, Lns0/a, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lns0/a>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""allDay"":""Boolean"",""repeatEndTime"":""Long"",""repeat"":""Boolean"",""repeatInterval"":""String"",""description"":""String"",""startTime"":""Long"",""location"":""String"",""endTime"":""Long"",""title"":""String""}"
"operateAudio","0x129","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/audio/b0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/b0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""currentTime"":""Int"",""audioId"":""String"",""operationType"":""String"",""timestamp"":""Long""}"
"chooseVideo","0x24","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/media/x3, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/media/x3>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""sourceType"":""JSONArray"",""ExptType"":""Int"",""compressed"":""Boolean"",""ExptSequence"":""Int"",""ExptId"":""Int"",""maxDuration"":""String"",""Key"":""String""}"
"loadJsFiles","0xfffffffe","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/file/p0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/file/p0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""paths"":""JSONArray"",""key"":""String""}"
"requestVerifyUserIdentity","0x2c3","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/pay/n1, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pay/n1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""ExptCheckSum"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""sessionid"":""String"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"navigateBackApplication","0x120","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/u7, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/u7>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""extraData"":""String"",""appId"":""String""}"
"getConnectedWifi","0x13e","< Application, Ltv0/f, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Ltv0/f>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""acceptIncompleteWiFiInfo"":""Boolean"",""checkNetInfo"":""Boolean""}"
"openWeComUserProfileForFakeNative","0x4cd","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/profile/h, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/profile/j>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""bizInfo"":""String"",""StartTime"":""Long"",""BucketSrc"":""Long"",""GroupId"":""Int"",""scene"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String""}"
"saveVideoToPhotosAlbum","0xd8","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/media/u, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/media/l5>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""filePath"":""String""}"
"openChannelsOrderCenter","0x4b1","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/finder/d0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/finder/d0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"insertXWebWebGLCanvas","0x252","< Application, Lcom/tencent/mm/plugin/appbrand/extendplugin/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lss0/b>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""canvasId"":""Int""}"
"joinVoIPChat","0x204","< Application, Lyt0/h0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lyt0/d0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""videoRatio"":""Int"",""EndTime"":""Long"",""signature"":""String"",""SvrType"":""Int"",""lifespan"":""Int"",""groupId"":""String"",""BucketSrc"":""Long"",""roomId"":""Long"",""muteEarphone"":""Boolean"",""maxHeight"":""Int"",""handsFree"":""Boolean"",""ExptId"":""Int"",""roomType"":""Int"",""maxWidth"":""Int"",""sessionKey"":""String"",""StartTime"":""Long"",""nonceStr"":""String"",""GroupId"":""Int"",""timeStamp"":""Int"",""privateData"":""String"",""muteMicrophone"":""Boolean"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""ExptSequence"":""Int"",""Key"":""String""}"
"getFuzzyLocation","0x472","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/w>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""type"":""String""}"
"openHKOfflinePayView","0x4e1","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/pay/y, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pay/y>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""ExptCheckSum"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""ExptType"":""Int"",""BucketSrc"":""Long"",""StartTime"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"moveMapMarkerAlong","0xc8","< Application, Lit0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lit0/k1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
